order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1513522366,0,0,1,0.25,15:13:52,19:13:52,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1513522367,1,0,0,1,15:13:52,19:13:52,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1514252368,0,0,3,0.75,15:14:25,19:14:25,180,180,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1514272369,0,2,0,1,15:14:27,19:14:27,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1514482370,1,0,0,1,15:14:48,19:14:48,240,240,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1515232371,1,0,0,1,15:15:23,19:15:23,240,240,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1515562372,1,0,0,1,15:15:56,19:15:56,240,240,b6dd694ae05541dba369a2a759d2c2b9,3ad35edbd14b4dae8e5808d0b7e82a1a
1516082373,1,0,0,1,15:16:08,19:16:08,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1516082374,1,0,0,1,15:16:08,19:16:08,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1516132375,0,1,0,0.5,15:16:13,19:16:13,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1516172376,0,0,1,0.25,15:16:17,19:16:17,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1516172377,0,0,1,0.25,15:16:17,19:16:17,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1516362378,2,0,0,2,15:16:36,19:16:36,480,480,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
1517062379,4,0,0,4,15:17:06,19:17:06,960,960,9f1a09c368584eba9e7f10a53d55caae,ffd0ed8719f54294a452ed3e3b6a986c
1517072380,0,0,1,0.25,15:17:07,19:17:07,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1517512381,0,2,0,1,15:17:51,19:17:51,240,240,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1517542382,3,0,3,3.75,15:17:54,19:17:54,900,900,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1518032383,0,0,2,0.5,15:18:03,19:18:03,120,120,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1518202384,0,0,3,0.75,15:18:20,19:18:20,180,180,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1518242385,0,0,1,0.25,15:18:24,19:18:24,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1519392386,0,1,0,0.5,15:19:39,19:19:39,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1519462387,0,0,3,0.75,15:19:46,19:19:46,180,180,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1521162388,1,1,0,1.5,15:21:16,19:21:16,360,360,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1521202389,0,0,1,0.25,15:21:20,19:21:20,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1521342390,0,0,1,0.25,15:21:34,19:21:34,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1521392391,8,0,0,8,15:21:39,19:21:39,1920,1920,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1521562392,0,0,1,0.25,15:21:56,19:21:56,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1522092393,2,0,0,2,15:22:09,19:22:09,480,480,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1522352394,0,1,0,0.5,15:22:35,19:22:35,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1522352395,2,0,0,2,15:22:35,19:22:35,480,480,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1522352396,0,1,0,0.5,15:22:35,19:22:35,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1522352397,1,0,0,1,15:22:35,19:22:35,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1522422398,1,0,0,1,15:22:42,19:22:42,240,240,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1523252399,0,4,0,2,15:23:25,19:23:25,480,480,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1523252400,0,3,0,1.5,15:23:25,19:23:25,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1523272401,1,0,0,1,15:23:27,19:23:27,240,240,9b40bfd6ca1c432498685540652a5a8b,32ab2049f3fb437881ff3912470d7840
1523342402,1,0,0,1,15:23:34,19:23:34,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1524002403,0,1,0,0.5,15:24:00,19:24:00,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1524122404,1,0,0,1,15:24:12,19:24:12,240,240,5920212e6b0b46b198b9677bfe74f35d,f6faef4b36e743328800b961aced4a2c
1524352405,9,0,0,9,15:24:35,19:24:35,2160,2160,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
1525052406,1,0,0,1,15:25:05,19:25:05,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
1525272407,0,1,0,0.5,15:25:27,19:25:27,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1525482408,0,0,1,0.25,15:25:48,19:25:48,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1526062409,0,0,2,0.5,15:26:06,19:26:06,120,120,f6faef4b36e743328800b961aced4a2c,3ad35edbd14b4dae8e5808d0b7e82a1a
1526372410,0,0,1,0.25,15:26:37,19:26:37,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1526492411,0,5,0,2.5,15:26:49,19:26:49,600,600,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
1527032412,0,0,1,0.25,15:27:03,19:27:03,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1527272413,0,0,1,0.25,15:27:27,19:27:27,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1527272414,1,0,0,1,15:27:27,19:27:27,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1527312415,0,0,3,0.75,15:27:31,19:27:31,180,180,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1527502416,11,0,0,11,15:27:50,19:27:50,2640,2640,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
1528162417,0,1,0,0.5,15:28:16,19:28:16,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1528202418,0,0,1,0.25,15:28:20,19:28:20,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1528372419,0,0,1,0.25,15:28:37,19:28:37,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
1528462420,0,1,0,0.5,15:28:46,19:28:46,120,120,7b84670cf4164cccba22ebb17a2c290a,7fb0acc4e2634440ba26a7ebc0040dc2
1528462421,0,0,1,0.25,15:28:46,19:28:46,60,60,7b84670cf4164cccba22ebb17a2c290a,7fb0acc4e2634440ba26a7ebc0040dc2
1529102422,0,0,1,0.25,15:29:10,19:29:10,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1530012423,1,0,0,1,15:30:01,19:30:01,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1530392424,0,0,1,0.25,15:30:39,19:30:39,60,60,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1531212425,0,1,0,0.5,15:31:21,19:31:21,120,120,ee187c7680604a9fa1f3d3837610c11a,b6dd694ae05541dba369a2a759d2c2b9
1531382426,1,0,0,1,15:31:38,19:31:38,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1531522427,1,0,0,1,15:31:52,19:31:52,240,240,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1532132428,2,0,0,2,15:32:13,19:32:13,480,480,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1532322429,0,0,1,0.25,15:32:32,19:32:32,60,60,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1532432430,3,0,0,3,15:32:43,19:32:43,720,720,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1532462431,0,1,0,0.5,15:32:46,19:32:46,120,120,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
1533122432,1,0,0,1,15:33:12,19:33:12,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
1533492433,4,0,0,4,15:33:49,19:33:49,4320,4320,ffd0ed8719f54294a452ed3e3b6a986c,dd538f8238a5430b8135b89b8afe2511
1537282434,0,0,1,0.25,15:37:28,19:37:28,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1537422435,0,0,1,0.25,15:37:42,19:37:42,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1538052436,0,0,1,0.25,15:38:05,19:38:05,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1538592437,1,0,0,1,15:38:59,19:38:59,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
1539232438,0,3,0,1.5,15:39:23,19:39:23,360,360,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1540352439,7,12,0,13,15:40:35,19:40:35,3120,3120,d1f8de642d734931be957336196d996d,2445d4bd004c457d95957d6ecf77f759
1540562440,0,0,2,0.5,15:40:56,19:40:56,120,120,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1541172441,0,0,1,0.25,15:41:17,19:41:17,60,60,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1541252442,0,0,1,0.25,15:41:25,19:41:25,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1541372443,2,0,0,2,15:41:37,19:41:37,480,480,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1542402444,2,0,0,2,15:42:40,19:42:40,480,480,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1542522445,0,0,1,0.25,15:42:52,19:42:52,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1542522446,0,0,1,0.25,15:42:52,19:42:52,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1542522447,0,1,0,0.5,15:42:52,19:42:52,120,120,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1543242448,0,0,1,0.25,15:43:24,19:43:24,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1544042449,0,0,1,0.25,15:44:04,19:44:04,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1544212450,0,0,1,0.25,15:44:21,19:44:21,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1544492451,0,0,1,0.25,15:44:49,19:44:49,60,60,5920212e6b0b46b198b9677bfe74f35d,f6faef4b36e743328800b961aced4a2c
1545332452,0,1,0,0.5,15:45:33,19:45:33,120,120,62cbdc8fbbc5452da72e83705b4e19af,7fb0acc4e2634440ba26a7ebc0040dc2
1546212453,1,6,0,4,15:46:21,19:46:21,960,960,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
1547502454,0,0,1,0.25,15:47:50,19:47:50,60,60,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1548042455,10,5,0,12.5,15:48:04,19:48:04,3000,3000,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1548092456,1,0,0,1,15:48:09,19:48:09,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1548512457,0,0,1,0.25,15:48:51,19:48:51,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1548512458,0,0,1,0.25,15:48:51,19:48:51,60,60,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
1549122459,0,2,0,1,15:49:12,19:49:12,240,240,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
1550112460,1,0,0,1,15:50:11,19:50:11,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1551052461,0,1,0,0.5,15:51:05,19:51:05,120,120,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
1551092462,0,0,1,0.25,15:51:09,19:51:09,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1551262463,0,0,1,0.25,15:51:26,19:51:26,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1551372464,1,0,0,1,15:51:37,19:51:37,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
1551472465,1,0,0,1,15:51:47,19:51:47,240,240,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
1551542466,0,0,1,0.25,15:51:54,19:51:54,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1552062467,0,1,0,0.5,15:52:06,19:52:06,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1552062468,0,0,1,0.25,15:52:06,19:52:06,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1552102469,0,0,2,0.5,15:52:10,19:52:10,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1552342470,0,0,1,0.25,15:52:34,19:52:34,60,60,5e2e9efa5ade4984bb18af66028bc0c8,2445d4bd004c457d95957d6ecf77f759
1553042471,0,0,1,0.25,15:53:04,19:53:04,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1553322472,0,0,1,0.25,15:53:32,19:53:32,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1553372473,0,0,2,0.5,15:53:37,19:53:37,120,120,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1553402474,4,0,0,4,15:53:40,19:53:40,3840,3840,ffd0ed8719f54294a452ed3e3b6a986c,dd538f8238a5430b8135b89b8afe2511
1553472475,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472476,0,1,0,0.5,15:53:47,19:53:47,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1553472477,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1553472478,0,1,0,0.5,15:53:47,19:53:47,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472479,1,0,0,1,15:53:47,19:53:47,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472480,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472481,1,0,0,1,15:53:47,19:53:47,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472482,0,1,0,0.5,15:53:47,19:53:47,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1553472483,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472484,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472485,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472486,1,0,0,1,15:53:47,19:53:47,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472487,0,0,1,0.25,15:53:47,19:53:47,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472488,0,1,0,0.5,15:53:47,19:53:47,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1553472489,1,0,0,1,15:53:47,19:53:47,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1553582490,1,1,0,1.5,15:53:58,19:53:58,360,360,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1554032491,0,0,1,0.25,15:54:03,19:54:03,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1555022492,1,0,0,1,15:55:02,19:55:02,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1555202493,0,1,0,0.5,15:55:20,19:55:20,120,120,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1555302494,0,0,1,0.25,15:55:30,19:55:30,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1555352495,0,0,2,0.5,15:55:35,19:55:35,120,120,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1555462496,0,1,0,0.5,15:55:46,19:55:46,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1555462497,0,1,0,0.5,15:55:46,19:55:46,120,120,2445d4bd004c457d95957d6ecf77f759,3ad35edbd14b4dae8e5808d0b7e82a1a
1556262498,0,0,1,0.25,15:56:26,19:56:26,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1556292499,0,1,0,0.5,15:56:29,19:56:29,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1556572500,0,1,0,0.5,15:56:57,19:56:57,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1556572501,0,0,2,0.5,15:56:57,19:56:57,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1557022502,0,20,0,10,15:57:02,19:57:02,2400,2400,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1557132503,0,1,0,0.5,15:57:13,19:57:13,120,120,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1557412504,0,0,1,0.25,15:57:41,19:57:41,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1557422505,0,1,0,0.5,15:57:42,19:57:42,120,120,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1557582506,0,2,0,1,15:57:58,19:57:58,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1558022507,1,0,0,1,15:58:02,19:58:02,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1558072508,1,0,0,1,15:58:07,19:58:07,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1558072509,0,1,0,0.5,15:58:07,19:58:07,120,120,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1558162510,0,0,1,0.25,15:58:16,19:58:16,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1558232511,1,0,0,1,15:58:23,19:58:23,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1558522512,0,0,1,0.25,15:58:52,19:58:52,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1559362513,7,0,0,7,15:59:36,19:59:36,1680,1680,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1559362514,1,1,0,1.5,15:59:36,19:59:36,360,360,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1600332515,0,1,0,0.5,16:00:33,20:00:33,120,120,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1600382516,1,0,0,1,16:00:38,20:00:38,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1600562517,0,0,2,0.5,16:00:56,20:00:56,120,120,206128e3ee9a458d9cfd053cedc0fad6,2445d4bd004c457d95957d6ecf77f759
1601062518,0,0,1,0.25,16:01:06,20:01:06,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1601202519,0,0,1,0.25,16:01:20,20:01:20,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1601342520,2,0,0,2,16:01:34,20:01:34,480,480,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
1601342521,1,0,0,1,16:01:34,20:01:34,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1601342522,1,0,0,1,16:01:34,20:01:34,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1601412523,0,0,1,0.25,16:01:41,20:01:41,60,60,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
1602002524,0,0,1,0.25,16:02:00,20:02:00,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1602142525,0,0,1,0.25,16:02:14,20:02:14,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1602232526,1,1,0,1.5,16:02:23,20:02:23,360,360,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1602232527,1,0,0,1,16:02:23,20:02:23,240,240,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1602232528,1,0,0,1,16:02:23,20:02:23,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1602332529,4,0,0,4,16:02:33,20:02:33,960,960,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1602392530,0,0,1,0.25,16:02:39,20:02:39,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1602422531,0,0,1,0.25,16:02:42,20:02:42,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1603522532,0,0,1,0.25,16:03:52,20:03:52,60,60,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1603522533,0,0,1,0.25,16:03:52,20:03:52,60,60,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1603522534,1,0,0,1,16:03:52,20:03:52,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1604022535,0,0,1,0.25,16:04:02,20:04:02,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1604182536,0,0,1,0.25,16:04:18,20:04:18,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1604302537,0,0,1,0.25,16:04:30,20:04:30,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
1604352538,0,0,1,0.25,16:04:35,20:04:35,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1604482539,1,0,0,1,16:04:48,20:04:48,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
1604582540,0,1,0,0.5,16:04:58,20:04:58,120,120,b6dd694ae05541dba369a2a759d2c2b9,2445d4bd004c457d95957d6ecf77f759
1605102541,0,1,0,0.5,16:05:10,20:05:10,120,120,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1606552542,0,1,0,0.5,16:06:55,20:06:55,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1607312543,0,0,1,0.25,16:07:31,20:07:31,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1607402544,14,0,0,14,16:07:40,20:07:40,3360,3360,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
1607592545,0,0,1,0.25,16:07:59,20:07:59,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1608432546,0,0,1,0.25,16:08:43,20:08:43,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1609092547,0,0,1,0.25,16:09:09,20:09:09,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1609142548,0,0,1,0.25,16:09:14,20:09:14,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1609242549,0,6,0,3,16:09:24,20:09:24,720,720,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1609402550,0,0,3,0.75,16:09:40,20:09:40,180,180,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1609472551,1,0,0,1,16:09:47,20:09:47,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1609472552,0,1,0,0.5,16:09:47,20:09:47,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1610292553,1,0,0,1,16:10:29,20:10:29,240,240,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
